Q No.,Question,Answer
267,"একটি শূন্য ছাড়া ক্ষুদ্রতম পূর্ণবর্গ সংখ্যা খুঁজি যা ২৫,৪০ ও ৬০ দিয়ে বিভাজ্য।",৩৬০০
268,দুটি ধনাত্মক সংখ্যার গুণফল ১৬২ এবং ভাগফল ২; সংখ্যাদুটি কী হবে হিসাব করি। বড় সংখ্যাটি কত?,১৮
269,দুটি ধনাত্মক সংখ্যার গুণফল ১৬২ এবং ভাগফল ২; সংখ্যাদুটি কী হবে হিসাব করি। ছোট সংখ্যাটি কত?,৯
270,"হিসাব করে দেখি শূন্য ছাড়া কোন ক্ষুদ্রতম পূর্ণবর্গ সংখ্যা ১২,১৬,২০ ও ২৪ দ্বারা বিভাজ্য।",৩৬০০
271,দুটি ধণাত্মক সংখ্যার গুণফল ৯৮ এবং বড়ো সংখ্যাটি ছোটো সংখ্যাটির ২ গুণ। বড় সংখ্যাটি কী?,১৪
272,দুটি ধণাত্মক সংখ্যার গুণফল ৯৮ এবং বড়ো সংখ্যাটি ছোটো সংখ্যাটির ২ গুণ। ছোট সংখ্যাটি কী?,৭
273,কোন ক্ষুদ্রতম পূর্ণবর্গসংখ্যার একটি উৎপাদক ১৭?,২৮৯
274,"১০,১৫,২০ ও ৩০ দ্বারা বিভাজ্য ক্ষুদ্রতম পূর্ণবর্গ সংখ্যা শূন্য ছাড়া নির্ণয় করি।",৯০০
275,"এবছরে নেতাজির জন্মদিবসে আমাদের শারীরশিক্ষার শিক্ষক উপস্থিত ছাত্রদের ১৮,২৪ ও ২৭ সারিতে দাঁড় করিয়ে কুচকাওয়াজ করিয়েছেন। এক সময়ে তাদের নিরেটে বর্গক্ষেত্রাকারেও সাজিয়েছেন। ওইদিন আমরা কমপক্ষে কতজন বিদ্যালয়ে গিয়েছিলাম হিসাব করি।",১২৯৬
276,দুটি ধণাত্মক সংখ্যার গুণফল ১৪৭; বড় সংখ্যাটি ছোটো সংখ্যার ৩ গুণ। বড় সংখ্যাটি কী হিসাব করি।,২১
277,দুটি ধণাত্মক সংখ্যার গুণফল ১৪৭; বড় সংখ্যাটি ছোটো সংখ্যার ৩ গুণ। ছোট সংখ্যাটি কী হিসাব করি।,৭
278,তিনটি ধণাত্মক সংখ্যার প্রথম ও দ্বিতীয়টির গুণফল ২৪; দ্বিতীয় ও তৃতীয়টির গুণফল ৪৮; এবং প্রথম ও তৃতীয়টির গুণফল ৩২। বড় সংখ্যাটি কী হবে হিসাব করি।,৮
279,তিনটি ধণাত্মক সংখ্যার প্রথম ও দ্বিতীয়টির গুণফল ২৪; দ্বিতীয় ও তৃতীয়টির গুণফল ৪৮; এবং প্রথম ও তৃতীয়টির গুণফল ৩২। ছোট সংখ্যাটি কী হবে হিসাব করি।,৪
280,১০০০ এর নিকটতম পূর্ণবর্গ সংখ্যা খুঁজি।,১০২৪
281,৯৫৮৫ থেকে কোন ক্ষুদ্রতম সংখ্যা বিয়োগ করলে বিয়োগফল একটি পূর্ণবর্গ সংখ্যা হবে হিসাব করি।,১৭৬
282,৫৩২০ -এর সাথে কোন ক্ষুদ্রতম সংখ্যা যোগ করলে যোগফল পূর্ণবর্গ সংখ্যা হবে হিসাব করি।,৯
283,"শূন্য ছাড়া এমন একটি ক্ষুদ্রতম পূর্ণবর্গ সংখ্যা খুঁজি যা ১৫,২৫,৩৫ ও ৪৫ দ্বারা বিভাজ্য।",১১০২৫
284,"চার অঙ্কের ক্ষুদ্রতম ও বৃহত্তম পূর্ণবর্গ সংখ্যা খুঁজি যা ৮,১৫,২০ ও ২৫ দিয়ে বিভাজ্য।",৩৬০০
285,চার অঙ্কের ক্ষুদ্রতম পূর্ণবর্গ সংখ্যা খুঁজি।,১০১৪
286,চার অঙ্কের বৃহত্তম পূর্ণবর্গ সংখ্যা খুঁজি।,৯৮০১
287,৫০০০ এর নিকটতম ৫০০০ এর থেকে ছোট পূর্ণবর্গ সংখ্যা খুজিঁ।,৪৯০০
288,৫০০০ এর নিকটতম ৫০০০ এর থেকে বড় পূর্ণবর্গ সংখ্যা খুজিঁ।,৫০৪১
289,দুটি ধণাত্মক পূর্ণবর্গ সংখ্যার গুণফল ১৫৭৬ এবং ভাগফল ৯/৭ বড় সংখ্যাটি কী হবে হিসাব করি।,৪৫
290,দুটি ধণাত্মক পূর্ণবর্গ সংখ্যার গুণফল ১৫৭৬ এবং ভাগফল ৯/৭ ছোট সংখ্যাটি কী হবে হিসাব করি।,৩৫
291,২০২* এর * অঙ্কটি কী হলে সংখ্যাটি পূর্ণবর্গ হবে তা হিসাব করি।,৫ 
