Q No.,Question,Answer
291,দুটি ধণাত্মক সংখ্যার গুণফল ১৪৭; বড় সংখ্যাটি ছোটো সংখ্যার ৩ গুণ। বড় সংখ্যাটি হলো _____।,২১
292,দুটি ধণাত্মক সংখ্যার গুণফল ১৪৭; বড় সংখ্যাটি ছোটো সংখ্যার ৩ গুণ। ছোট সংখ্যাটি হলো _____।,৭
293,তিনটি ধণাত্মক সংখ্যার প্রথম ও দ্বিতীয়টির গুণফল ২৪; দ্বিতীয় ও তৃতীয়টির গুণফল ৪৮; এবং প্রথম ও তৃতীয়টির গুণফল ৩২। বড় সংখ্যাটি হলো _____।,৮
294,তিনটি ধণাত্মক সংখ্যার প্রথম ও দ্বিতীয়টির গুণফল ২৪; দ্বিতীয় ও তৃতীয়টির গুণফল ৪৮; এবং প্রথম ও তৃতীয়টির গুণফল ৩২। ছোট সংখ্যাটি হলো _____।,৪
295,১০০০ এর নিকটতম পূর্ণবর্গ সংখ্যাটি হলো _____।,১০২৪
296,৯৫৮৫ থেকে কোন ক্ষুদ্রতম সংখ্যা বিয়োগ করলে বিয়োগফল একটি পূর্ণবর্গ সংখ্যা হবে। সংখ্যাটি হলো _____।,১৭৬
297,৫৩২০ -এর সাথে কোন একটি ক্ষুদ্রতম সংখ্যা যোগ করলে যোগফল পূর্ণবর্গ সংখ্যা হবে। সংখ্যাটি হলো _____।,৯
298,"শূন্য ছাড়া এমন একটি ক্ষুদ্রতম পূর্ণবর্গ সংখ্যা খুঁজি যা ১৫,২৫,৩৫ ও ৪৫ দ্বারা বিভাজ্য। সংখ্যাটি হলো _____।",১১০২৫
299,"চার অঙ্কের ক্ষুদ্রতম পূর্ণবর্গ সংখ্যা হলো _____। যা ৮,১৫,২০ ও ২৫ দিয়ে বিভাজ্য।",৩৬০০
300,চার অঙ্কের ক্ষুদ্রতম পূর্ণবর্গ সংখ্যা হলো _____।,১০১৪
301,চার অঙ্কের বৃহত্তম পূর্ণবর্গ সংখ্যা হলো _____।,৯৮০১
302,৫০০০ এর নিকটতম ৫০০০ এর থেকে ছোট পূর্ণবর্গ সংখ্যা হলো _____।,৪৯০০
303,৫০০০ এর নিকটতম ৫০০০ এর থেকে বড় পূর্ণবর্গ সংখ্যা হলো _____।,৫০৪১
304,দুটি ধণাত্মক পূর্ণবর্গ সংখ্যার গুণফল ১৫৭৬ এবং ভাগফল ৯/৭ বড় সংখ্যাটি হলো _____।,৪৫
305,দুটি ধণাত্মক পূর্ণবর্গ সংখ্যার গুণফল ১৫৭৬ এবং ভাগফল ৯/৭ ছোট সংখ্যাটি হলো _____।,৩৫
306,২০২* এর * অঙ্কটি _____ হলে সংখ্যাটি পূর্ণবর্গ হবে।,৫ 
307,"দেবুবাবু নতুন বাড়ি বানিয়েছেন। আজ তিনি নিজেই তাঁর বাড়ির দুটি সমান মাপের জানালা রং করবেন। প্রতি জানালার দুটো পাল্লা। যদি প্রতিটি পাল্লা রং করতে তার ২ ঘণ্টা ১৫ মিনিট করে সময় লাগে, তবে দেবুবাবুর দুটি জানালা রং করতে মোট _____ ঘন্টা সময় লাগবে ।",৯
308, ১৮৯৫ সাল থেকে ১৯১৫ সাল পর্যন্ত মোট _____ টি লিপইয়ার ছিলো।,৪
309,২০১০ সাল থেকে ২০৩০ সাল পর্যন্ত মোট _____ টি লিপইয়ার ছিলো।,৫
310,আমি ২০১০ সাল থেকে ২০১৩ সাল পর্যন্ত মোট চার বছর এই কলেজঘাট রোডের বাড়িতে ছিলাম। আমি মোট _____ দিন কলেজঘাট রোডের বাড়িতে ছিলাম ।,১৪৬১
311,ভারতবর্ষ স্বাধীন হওয়ার পরে ২০২৪ সাল পর্যন্ত মোট _____ টি সাল লিপইয়ার হয়েছে ।,২০
312,ভারতবর্ষ স্বাধীন হওয়ার পরে ২০১৪ সাল পর্যন্ত মোট _____ টি সাল লিপইয়ার হয়েছে ।,১৭
313,আমার বসার ঘরের মেঝের মাপ নিলাম। দেখছি বসার ঘরের আয়তক্ষেত্রাকার মেঝের দৈর্ঘ্য ৮ মিটার ও প্রস্থ ৫ মিটার। বসার ঘরের মেঝের দৈর্ঘ্য ও প্রস্থের অনুপাত হলো _____।,৮ঃ৫
314,"সবিতা অনেকগুলি জবা ফুলের মালা ও অনেকগুলি গাঁদা ফুলের মালা তৈরি করল। যদি সে ১২টি জবা ফুলের মালা ও ১৫টি গাঁদা ফুলের মালা তৈরি করে থাকে, তবে জবা ফুলের ও গাঁদা ফুলের মালার সংখ্যার অনুপাত _____ হবে।",৪ঃ৫
315,"আমার ও সুতপার বয়সের অনুপাত ৫ঃ৬; আমার বয়স ১০ বছর হলে, সুতপার বয়স হবে _____ বছর।",১২
316,"আজ আমরা মোট ১০ জন মাঠে খেলতে এসেছি। যদি আমাদের মধ্যে মেয়ে ও ছেলের সংখ্যার অনুপাত ২ঃ৩ হয়, তবে _____ জন মেয়ে খেলতে এসেছি ।",৪ 
317,"আজ আমরা মোট ১০ জন মাঠে খেলতে এসেছি। যদি আমাদের মধ্যে মেয়ে ও ছেলের সংখ্যার অনুপাত ২ঃ৩ হয়, তবে _____ জন ছেলে খেলতে এসেছি ।",৬
